perturbation,cell_line,dose_value,time,n_cells,scaffold,smiles
SGI-1776 free base,K562,10000.0,24.0,74,c1ccc(-c2cnc3ccc(NCC4CCNCC4)nn23)cc1,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
SGI-1776 free base,MCF7,10.0,24.0,533,c1ccc(-c2cnc3ccc(NCC4CCNCC4)nn23)cc1,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
SGI-1776 free base,MCF7,100.0,24.0,530,c1ccc(-c2cnc3ccc(NCC4CCNCC4)nn23)cc1,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
SGI-1776 free base,MCF7,1000.0,24.0,503,c1ccc(-c2cnc3ccc(NCC4CCNCC4)nn23)cc1,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
SGI-1776 free base,MCF7,10000.0,24.0,301,c1ccc(-c2cnc3ccc(NCC4CCNCC4)nn23)cc1,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
SL-327,A549,10.0,24.0,247,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,A549,100.0,24.0,194,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,A549,1000.0,24.0,197,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,A549,10000.0,24.0,216,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,K562,10.0,24.0,227,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,K562,100.0,24.0,223,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,K562,1000.0,24.0,260,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,K562,10000.0,24.0,252,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,MCF7,10.0,24.0,516,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,MCF7,100.0,24.0,515,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,MCF7,1000.0,24.0,438,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SL-327,MCF7,10000.0,24.0,369,C(=Cc1ccccc1)Sc1ccccc1,C1=CC=C(C(=C1)C(=C(N)SC2=CC=C(C=C2)N)C#N)C(F)(F)F
SNS-314,A549,10.0,24.0,155,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,A549,100.0,24.0,149,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,A549,1000.0,24.0,124,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,A549,10000.0,24.0,158,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,K562,10.0,24.0,191,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,K562,100.0,24.0,186,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,K562,1000.0,24.0,215,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,K562,10000.0,24.0,176,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,MCF7,10.0,24.0,369,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,MCF7,100.0,24.0,276,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,MCF7,1000.0,24.0,262,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SNS-314,MCF7,10000.0,24.0,266,O=C(Nc1ccccc1)Nc1ncc(CCNc2ncnc3ccsc23)s1,C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC=C(S2)CCNC3=NC=NC4=C3SC=C4
SRT1720 HCl,A549,10.0,24.0,217,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,A549,100.0,24.0,254,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,A549,1000.0,24.0,236,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,A549,10000.0,24.0,210,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,K562,10.0,24.0,253,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,K562,100.0,24.0,259,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,K562,1000.0,24.0,308,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,K562,10000.0,24.0,131,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,MCF7,10.0,24.0,382,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,MCF7,100.0,24.0,399,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,MCF7,1000.0,24.0,401,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT1720 HCl,MCF7,10000.0,24.0,462,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,C1CN(CCN1)CC2=CSC3=NC(=CN23)C4=CC=CC=C4NC(=O)C5=NC6=CC=CC=C6N=C5.Cl
SRT2104 (GSK2245840),A549,10.0,24.0,207,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),A549,10.0,72.0,430,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),A549,100.0,24.0,209,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),A549,100.0,72.0,462,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),A549,1000.0,24.0,204,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),A549,1000.0,72.0,425,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),A549,10000.0,24.0,195,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),A549,10000.0,72.0,481,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),K562,10.0,24.0,276,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),K562,100.0,24.0,293,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),K562,1000.0,24.0,289,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),K562,10000.0,24.0,268,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),MCF7,10.0,24.0,483,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),MCF7,100.0,24.0,500,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),MCF7,1000.0,24.0,632,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT2104 (GSK2245840),MCF7,10000.0,24.0,588,O=C(Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1)c1cnc(-c2cccnc2)s1,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
SRT3025 HCl,A549,10.0,24.0,187,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,A549,10.0,72.0,519,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,A549,100.0,24.0,205,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,A549,100.0,72.0,514,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,A549,1000.0,24.0,142,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,A549,1000.0,72.0,540,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,A549,10000.0,24.0,163,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,A549,10000.0,72.0,534,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,K562,10.0,24.0,251,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,K562,100.0,24.0,219,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,K562,1000.0,24.0,212,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,K562,10000.0,24.0,213,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,MCF7,10.0,24.0,508,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,MCF7,100.0,24.0,537,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,MCF7,1000.0,24.0,544,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
SRT3025 HCl,MCF7,10000.0,24.0,540,O=C(Nc1ccccc1-c1nc2cc(CN3CCCC3)cnc2s1)c1csc(-c2ccccc2)n1,COCCCC1=C(N=C(S1)C2=CC=CC=C2)C(=O)NC3=CC=CC=C3C4=NC5=C(S4)N=CC(=C5)CN6CCCC6.Cl
Selisistat (EX 527),A549,10.0,24.0,220,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),A549,10.0,72.0,484,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),A549,100.0,24.0,193,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),A549,100.0,72.0,456,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),A549,1000.0,24.0,232,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),A549,1000.0,72.0,547,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),A549,10000.0,24.0,210,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),A549,10000.0,72.0,579,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),K562,10.0,24.0,253,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),K562,100.0,24.0,249,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),K562,1000.0,24.0,222,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),K562,10000.0,24.0,267,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),MCF7,10.0,24.0,518,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),MCF7,100.0,24.0,424,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),MCF7,1000.0,24.0,515,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Selisistat (EX 527),MCF7,10000.0,24.0,551,c1ccc2c3c([nH]c2c1)CCCC3,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N
Sirtinol,A549,10.0,24.0,242,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,A549,100.0,24.0,248,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,A549,1000.0,24.0,223,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,A549,10000.0,24.0,260,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,K562,10.0,24.0,255,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,K562,100.0,24.0,243,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,K562,1000.0,24.0,260,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,K562,10000.0,24.0,295,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,MCF7,10.0,24.0,579,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,MCF7,100.0,24.0,510,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,MCF7,1000.0,24.0,493,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sirtinol,MCF7,10000.0,24.0,482,O=C(NCc1ccccc1)c1ccccc1N=Cc1cccc2ccccc12,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Sodium Phenylbutyrate,A549,10.0,24.0,278,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,A549,100.0,24.0,237,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,A549,1000.0,24.0,260,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,A549,10000.0,24.0,281,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,K562,10.0,24.0,214,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,K562,100.0,24.0,223,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,K562,1000.0,24.0,242,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,K562,10000.0,24.0,228,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,MCF7,10.0,24.0,545,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,MCF7,100.0,24.0,538,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,MCF7,1000.0,24.0,535,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sodium Phenylbutyrate,MCF7,10000.0,24.0,496,c1ccccc1,C1=CC=C(C=C1)CCCC(=O)[O-].[Na+]
Sorafenib Tosylate,A549,10.0,24.0,277,O=C(Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1.c1ccccc1,CC1=CC=C(C=C1)S(=O)(=O)O.CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
Sorafenib Tosylate,A549,100.0,24.0,232,O=C(Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1.c1ccccc1,CC1=CC=C(C=C1)S(=O)(=O)O.CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
Sorafenib Tosylate,A549,1000.0,24.0,222,O=C(Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1.c1ccccc1,CC1=CC=C(C=C1)S(=O)(=O)O.CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
